Student_ID,Survey_Date,School_Name,Gender,City_Type,Family_Income,Plus2_Stream,Plus2_GPA,Entrance_Score_IOE,Entrance_Score_CEE,Entrance_Score_CMAT,Grade_English,Grade_Nepali,Grade_Social,Grade_Math,Grade_Physics,Grade_Chemistry,Grade_Biology,Grade_Computer,Grade_Accounts,Grade_Economics,Grade_Law,Interest_Technology,Interest_Math_Stats,Interest_Art_Design,Interest_Business_Money,Interest_Social_People,Interest_Bio_Health,Interest_Nature_Agri,Interest_Construction,Interest_Law_Politics,Interest_Hospitality_Food,Interest_Gaming_Entertainment,Interest_History_Culture,Suggested_Job_Role
STU_2893943,17-03-2023,Gandaki Boarding,Female,Urban,Low,Management,2.81,0,0,71,B+,A,A,A,NG,NG,NG,B+,A,B+,NG,2,2,1,10,3,2,1,3,3,2,1,3,Mgmt_Supply_Chain
STU_1755318,04-12-2023,SOS Hermann,Male,Rural,Low,Science_Physical,2.79,70,0,0,A,B+,A,A,A,A,NG,A+,NG,NG,NG,8,1,1,3,4,3,2,4,2,2,4,1,IT_Software_Engineer
STU_0357525,02-02-2023,SOS Hermann,Male,Urban,High,Science_Physical,3.32,81,0,0,A,A+,A,A+,B+,A+,NG,A,NG,NG,NG,2,2,,9,1,2,4,4,2,3,2,1,Mgmt_Entrepreneur
STU_4318259,28-08-2023,Gandaki Boarding,Female,Urban,Medium,Science_Bio,3.24,0,84,0,A,A+,A,A,B+,A,A+,NG,NG,NG,NG,4,3,3,3,4,10,2,3,2,1,4,3,Med_B_Pharmacy
STU_0967298,14-12-2023,Public High,Male,Rural,Medium,Science_Bio,3.05,0,95,0,A,A,A,B+,A+,A,A,NG,NG,NG,NG,3,2,3,2,1,3,9,4,2,4,1,1,Agri_Forestry
STU_2659981,11-08-2023,Budhanilkantha,Female,Rural,Medium,Science_Physical,4,96,0,0,A+,A+,A+,A+,A+,A+,NG,A+,NG,NG,NG,8,1,2,1,1,2,1,1,3,1,9,1,IT_Game_Developer
STU_3865780,17-12-2023,Budhanilkantha,Female,Urban,Medium,Management,3.36,0,0,100,A,A+,A,A+,NG,NG,NG,A,A+,A+,NG,3,1,4,8,4,3,1,3,3,4,2,1,Mgmt_Entrepreneur
STU_8511537,03-04-2023,Kathmandu Model,Female,Urban,Low,Management,3.22,0,0,92,A,A,A+,A,NG,NG,NG,B+,A,B+,NG,4,1,1,9,2,3,3,2,9,1,4,3,Mgmt_CA
STU_1676993,01-04-2023,Global College,Female,Rural,Medium,Humanities,3.73,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A+,NG,1,4,2,3,4,4,3,2,4,1,3,2,Hum_Social_Worker_BSW
STU_8369310,18-07-2023,Trinity,Female,Urban,,Management,3.13,0,0,83,B+,A,A,A+,NG,NG,NG,A+,A,B+,NG,10,1,3,3,1,2,1,4,2,4,4,2,IT_QA_Engineer
STU_0015854,21-04-2023,Kathmandu Model,Male,Urban,Low,Management,3.31,0,0,72,A,A,A+,A,NG,NG,NG,A,A+,A+,NG,2,2,2,9,2,1,4,3,4,3,2,4,Mgmt_BBA_Finance
STU_0674434,20-01-2023,Public High,Female,Urban,Low,Science_Physical,3.68,130,0,94,A,A+,A+,A+,A,A+,NG,A+,NG,NG,NG,8,9,1,3,4,1,3,3,1,3,2,4,IT_AI_ML_Engineer
STU_6193234,20-09-2023,Global College,Female,Rural,High,Management,3.07,0,0,88,A+,A,A,A,NG,NG,NG,A,A,A,NG,2,2,3,3,3,2,4,3,2,8,2,2,Mgmt_Hotel_Mgmt_BHM
STU_4084420,03-03-2023,Motherland,Female,Rural,Medium,Science_Physical,3.27,76,0,0,A+,A,A+,A,A+,A,NG,A+,NG,NG,NG,10,2,,2,2,2,3,4,4,2,2,3,IT_QA_Engineer
STU_7244525,15-12-2023,Global College,Male,Urban,High,Management,3.12,0,0,51,A,B+,A,A,NG,NG,NG,A,A+,A+,NG,1,3,2,10,3,2,3,4,9,4,3,4,Mgmt_CA
STU_7155670,10-08-2023,Motherland,Male,Rural,Low,Science_Bio,3.12,0,108,0,A+,A,A,A,A,A,A,NG,NG,NG,NG,3,1,1,4,1,2,1,2,4,9,4,4,Mgmt_Hotel_Mgmt_BHM
STU_0623573,09-02-2023,Public High,Male,Rural,Medium,Science_Physical,2.54,109,0,0,B+,B+,A+,B,A,B+,NG,A,NG,NG,NG,8,2,4,4,1,3,3,1,4,2,9,1,IT_Game_Developer
STU_8956573,14-11-2023,Kathmandu Model,Male,Urban,Medium,Humanities,3.4,0,0,0,A,B+,A+,NG,NG,NG,NG,NG,NG,A,NG,3,1,1,4,1,4,3,1,3,4,1,3,Hum_Psychologist
STU_1076162,18-10-2023,Kathmandu Model,Female,Urban,Medium,Science_Bio,3.21,0,113,0,A+,A+,B+,A,B+,A,A+,NG,NG,NG,NG,3,1,4,3,2,10,2,3,1,1,1,1,Med_BSc_Nursing
STU_8785357,17-06-2023,St. Xaviers,Male,Rural,Low,Management,2.18,0,0,80,B+,B+,B+,B+,NG,NG,NG,B+,B,B,NG,1,2,1,9,1,3,3,3,8,4,2,2,Law_Corporate_Lawyer
STU_6342161,23-10-2023,Global College,Male,Rural,Medium,Management,3.64,0,0,91,A+,A,A,A+,NG,NG,NG,A+,A,A+,NG,3,2,3,9,2,2,2,1,2,1,2,2,Mgmt_Supply_Chain
STU_5477859,09-10-2023,Budhanilkantha,Male,Rural,Medium,Humanities,2.8,0,0,0,A,B+,A,NG,NG,NG,NG,NG,NG,B+,NG,1,3,4,3,4,3,3,4,10,1,3,4,Hum_Journalist
STU_6887912,23-03-2023,BernHardt,Female,Rural,Medium,Science_Bio,2.53,0,93,0,A,B+,A,B+,B+,B+,A,NG,NG,NG,NG,1,3,3,1,2,10,4,1,1,2,2,4,Med_Public_Health_BPH
STU_1298402,24-11-2023,Budhanilkantha,Female,Urban,Low,Humanities,4,0,0,0,A+,A+,A+,NG,NG,NG,NG,NG,NG,A+,NG,3,3,1,1,4,3,1,4,4,3,4,3,Hum_Social_Worker_BSW
STU_6103413,18-08-2023,Kathmandu Model,Male,Urban,Low,Science_Physical,3.68,116,0,74,A,A+,A+,A+,A+,A+,NG,A+,NG,NG,NG,9,10,2,3,2,3,2,3,4,4,1,2,IT_AI_ML_Engineer
STU_1098474,03-05-2023,Trinity,Male,Rural,Medium,Science_Bio,2.79,0,88,0,A,A,A,B+,A,B+,A,NG,NG,NG,NG,2,4,2,4,2,9,1,3,2,4,2,1,Med_B_Pharmacy
STU_8910881,04-10-2023,Budhanilkantha,Male,Rural,Medium,Humanities,3.2,0,0,0,A,A,A+,NG,NG,NG,NG,NG,NG,A,NG,1,2,4,3,3,2,3,1,9,3,1,8,Hum_Political_Scientist
STU_4127745,23-06-2023,BernHardt,Male,Urban,Low,Science_Physical,3.3,109,0,0,A,A,B+,A+,A,A,NG,A+,NG,NG,NG,10,4,2,2,2,1,3,3,1,4,1,4,Eng_Computer_Engineer
STU_7976069,09-10-2023,St. Xaviers,Male,Urban,High,Management,3.98,0,0,99,A+,A+,A+,A+,NG,NG,NG,A+,A+,A+,NG,4,1,3,8,3,3,2,3,4,4,1,1,Mgmt_Entrepreneur
STU_1463881,26-09-2023,Kathmandu Model,Male,Urban,Low,Science_Physical,3.09,76,0,0,A,A+,A+,A+,A+,A,NG,B+,NG,NG,NG,1,10,1,1,2,1,1,4,4,3,4,3,Eng_Geomatics
STU_5556062,09-06-2023,Gandaki Boarding,Female,Rural,Medium,Science_Physical,3.54,116,0,0,A,A+,A,A,A,A,NG,A+,NG,NG,NG,8,2,1,3,2,1,1,3,1,3,2,3,IT_QA_Engineer
STU_4420861,20-11-2023,Gandaki Boarding,Male,Urban,Low,Science_Physical,4,97,0,0,A+,A,A+,A+,A+,A+,NG,A+,NG,NG,NG,1,1,1,4,1,1,1,10,2,1,4,3,Eng_Civil_Engineer
STU_2010520,16-04-2023,SOS Hermann,Female,Urban,,Science_Physical,3.21,89,0,0,A+,A,A,A+,A+,B+,NG,A,NG,NG,NG,9,4,1,3,1,2,4,4,3,3,4,4,IT_Software_Engineer
STU_4120534,23-12-2023,St. Xaviers,Male,Urban,Low,Humanities,3.37,0,0,0,A,A,B+,NG,NG,NG,NG,NG,NG,A+,NG,2,10,3,8,1,1,3,1,8,2,3,2,Hum_Economist
STU_5616039,16-12-2023,Public High,,Urban,Low,Science_Physical,2.47,89,0,0,B+,B+,B+,A,B+,B+,NG,A,NG,NG,NG,8,8,2,3,2,1,2,1,4,4,3,4,IT_AI_ML_Engineer
STU_3225690,11-12-2023,Motherland,Female,Rural,Medium,Science_Bio,2.7,0,72,0,B+,A+,B+,B+,B+,B+,A,NG,NG,NG,NG,1,4,2,4,1,2,2,2,3,4,1,4,Hum_Psychologist
STU_1120498,27-02-2023,Budhanilkantha,Male,Rural,High,Science_Bio,3.59,0,105,0,A+,A+,A+,A+,A,A+,A+,NG,NG,NG,NG,3,3,1,3,1,10,3,2,2,1,1,2,Med_BSc_Nursing
STU_8562884,24-12-2023,Gandaki Boarding,Male,Rural,,Science_Physical,3.14,75,0,0,B+,A,A+,A,A+,B+,NG,A+,NG,NG,NG,8,2,4,1,1,1,2,2,4,3,8,1,IT_Game_Developer
STU_8771885,05-09-2023,Global College,Male,Rural,Medium,Science_Physical,2.7,73,0,0,B,B+,B+,A+,A,B+,NG,A,NG,NG,NG,8,3,3,4,4,2,1,2,1,1,4,4,Eng_Electronics_Comm
STU_9830037,28-11-2023,,Male,Urban,Low,Science_Physical,3.24,140,0,0,A,A+,A,A,B+,A,NG,A+,NG,NG,NG,8,1,1,2,2,3,1,4,2,3,1,3,IT_Cloud_Engineer
STU_8468896,29-12-2023,Budhanilkantha,Female,Rural,Low,Humanities,29.6,0,0,0,A+,A,A,NG,NG,NG,NG,NG,NG,B+,NG,1,3,2,1,3,2,1,1,8,2,2,3,Hum_Journalist
STU_5640474,25-04-2023,St. Xaviers,Female,Rural,High,Management,3.34,0,0,85,A+,A,A,A,NG,NG,NG,A,A,A+,NG,1,1,3,1,4,3,2,3,3,3,3,2,Mgmt_BBA_Marketing
STU_6621036,20-08-2023,SOS Hermann,Male,Urban,,Science_Physical,3.35,86,0,0,A,B+,A,A,A+,A+,NG,A,NG,NG,NG,4,1,1,2,1,1,2,8,2,1,1,1,Eng_Mechanical
STU_6959934,04-05-2023,Global College,Male,Urban,Low,Science_Bio,2.54,0,77,0,B+,B+,A,B+,A,B+,B,NG,NG,NG,NG,1,3,3,3,4,4,9,4,1,2,3,3,Agri_Scientist
STU_7877121,09-12-2023,Motherland,Male,Rural,Low,Science_Bio,3.55,0,116,0,A+,A,A+,A+,A+,A+,A,NG,NG,NG,NG,1,3,2,1,2,9,3,2,2,3,3,1,Med_BSc_Nursing
STU_2338324,19-10-2023,Global College,Female,Rural,Low,Management,3.23,0,0,96,A,A,A,B+,NG,NG,NG,A,A+,A,NG,2,2,3,8,3,2,4,1,9,2,2,1,Mgmt_CA
STU_6728279,28-11-2023,Gandaki Boarding,Female,Rural,High,Science_Physical,3.07,89,0,0,B+,A,A,A+,A+,A,NG,B+,NG,NG,NG,3,8,2,4,1,2,3,3,2,1,1,2,Eng_Geomatics
STU_5486832,06-07-2023,BernHardt,Male,Rural,High,Science_Physical,2.7,90,0,0,B+,B+,A,A,A+,A,NG,B+,NG,NG,NG,4,3,10,4,1,1,4,9,1,2,4,4,Med_Lab_Technician
STU_1692202,29-04-2023,Global College,Male,Urban,,Management,3.15,0,0,96,A+,A,B+,B+,NG,NG,NG,A,A,A,NG,,1,3,1,3,3,3,3,2,4,1,4,Mgmt_BBA_Marketing
STU_7861991,22-04-2023,Gandaki Boarding,Female,Urban,Medium,Science_Physical,2.8,109,0,0,A,A,A,A,A+,A,NG,B+,NG,NG,NG,4,10,3,2,3,3,4,2,2,1,2,1,Eng_Geomatics
STU_3156358,11-12-2023,SOS Hermann,Female,Rural,Low,Science_Bio,2.52,0,99,0,B+,B+,A,A,B+,A,A,NG,NG,NG,NG,4,4,1,3,1,3,1,4,1,1,1,4,Med_Lab_Technician
STU_6702872,10-02-2023,St. Xaviers,Female,Rural,Medium,Science_Bio,3.65,0,90,0,A+,A+,A+,A,A,A+,A+,NG,NG,NG,NG,2,4,1,3,2,10,1,4,2,4,4,4,Med_B_Pharmacy
STU_3861940,02-08-2023,Global College,Female,Rural,Medium,Science_Physical,2.01,81,0,62,B,B,B+,B+,B+,B+,NG,B+,NG,NG,NG,10,2,1,2,3,2,2,4,2,1,2,2,IT_Cloud_Engineer
STU_0929975,30-06-2023,Kathmandu Model,Male,Rural,Medium,Science_Bio,3.09,0,98,0,A+,B+,A,A,B+,A+,A+,NG,NG,NG,NG,1,1,1,2,3,4,2,4,3,1,1,3,Med_Lab_Technician
STU_7496921,13-11-2023,BernHardt,Male,Urban,High,Management,3.35,0,0,89,A+,A+,A+,A,NG,NG,NG,A,B+,A,NG,1,1,3,2,3,1,1,2,3,1,3,1,Mgmt_HR_Manager
STU_0932419,19-03-2023,Budhanilkantha,Female,Rural,Medium,Science_Physical,3.48,126,0,0,A,A,A,A+,A+,A+,NG,A+,NG,NG,NG,1,2,1,3,3,1,3,10,2,2,2,2,Eng_Civil_Engineer
STU_5609027,01-10-2023,Budhanilkantha,Female,Rural,High,Management,2.6,0,0,100,A,A,A,B+,NG,NG,NG,B+,B+,A,NG,1,1,3,1,1,2,4,3,4,4,4,1,Mgmt_BBA_Marketing
STU_2667411,16-12-2023,Trinity,Female,Rural,High,Humanities,2.82,0,0,0,B+,B+,A,NG,NG,NG,NG,NG,NG,A,NG,2,3,2,4,1,3,1,4,8,1,3,10,Hum_Political_Scientist
STU_8698562,22-07-2023,Budhanilkantha,Male,Urban,Medium,Science_Bio,2.91,0,66,0,A,B+,B+,B+,B+,A+,A+,NG,NG,NG,NG,3,2,,2,4,1,10,3,1,3,1,1,Agri_Scientist
STU_6506432,01-04-2023,Gandaki Boarding,Male,Urban,Medium,Management,2.69,0,0,75,B+,A,A,A,NG,NG,NG,B+,B+,A,NG,1,3,2,10,1,3,1,1,4,4,2,4,Mgmt_Supply_Chain
STU_2196752,27-10-2023,St. Xaviers,Male,Urban,Medium,Science_Physical,3.5,87,0,0,A,A,A+,A+,A,A,NG,A+,NG,NG,NG,2,8,1,1,4,2,1,4,4,1,4,2,IT_Data_Scientist
STU_1677992,12-05-2023,Motherland,,Urban,Low,Management,2.9,0,0,87,A,A,A+,A,NG,NG,NG,A,A,A,NG,2,1,3,3,1,1,1,2,3,3,1,4,Mgmt_HR_Manager
STU_6658086,19-12-2023,Global College,Male,Rural,High,Science_Physical,2.84,105,0,0,A,B+,A+,A,B+,A,NG,A+,NG,NG,NG,8,2,1,2,2,2,3,4,2,4,4,4,IT_Cloud_Engineer
STU_6781448,05-04-2023,St. Xaviers,Female,Rural,Medium,Science_Bio,3.46,0,95,0,A+,A,A,A+,A,A+,A+,NG,NG,NG,NG,1,4,4,2,2,2,8,3,2,2,2,4,Med_Veterinary
STU_3333250,11-07-2023,Gandaki Boarding,Male,Rural,High,Science_Bio,2.76,0,80,0,A,A,B+,B+,A,A+,A,NG,NG,NG,NG,4,3,3,4,1,8,3,3,3,1,2,1,Med_B_Pharmacy
STU_5869515,10-01-2023,Trinity,Male,Urban,High,Science_Physical,2.99,67,0,0,B+,A+,B+,A,A,A,NG,A,NG,NG,NG,1,8,2,2,2,1,3,4,2,4,3,1,IT_Data_Scientist
STU_2764815,23-12-2023,Global College,Male,Urban,Low,Science_Physical,3.25,98,0,0,A,A,A,A+,A+,B+,NG,A,NG,NG,NG,4,3,10,1,2,3,1,8,1,1,3,2,Eng_Architecture
STU_2900882,18-09-2023,Motherland,Male,Urban,Low,Science_Physical,4,116,0,0,A+,A+,A+,A+,A+,A+,NG,A,NG,NG,NG,4,1,8,2,1,3,3,10,1,3,1,1,Eng_Architecture
STU_3991432,08-02-2023,Kathmandu Model,Male,Urban,Medium,Science_Bio,2.92,0,96,0,B+,B+,A,A,A,A,A,NG,NG,NG,NG,2,3,1,1,2,8,1,1,3,3,2,1,Med_Public_Health_BPH
STU_5364889,20-06-2023,SOS Hermann,Female,Rural,Low,Science_Bio,3.16,0,99,0,A,A,A,A+,A,A+,A+,NG,NG,NG,NG,4,1,1,2,3,4,1,1,1,4,4,3,Med_Lab_Technician
STU_7348877,16-06-2023,Trinity,Male,Rural,Medium,Humanities,3.08,0,0,0,A,A,A+,NG,NG,NG,NG,NG,NG,A,NG,3,2,4,3,2,4,3,2,2,3,1,1,Hum_Psychologist
STU_4159930,02-02-2023,Trinity,Male,Rural,Medium,Science_Bio,2.61,0,75,0,B+,B+,A,B+,B+,B+,A,NG,NG,NG,NG,1,3,1,4,4,10,1,4,1,2,3,2,Med_Public_Health_BPH
STU_6690401,24-06-2023,Motherland,Male,Urban,High,Management,2.95,0,0,93,B+,A,B+,B+,NG,NG,NG,A,A+,A,NG,4,3,1,10,3,1,4,3,4,4,4,1,Mgmt_BBA_Finance
STU_4241767,09-05-2023,Kathmandu Model,Male,Rural,High,Management,3.48,0,0,75,A+,A,A+,A+,NG,NG,NG,A+,A+,A+,NG,4,3,3,10,1,3,1,1,10,3,2,2,Mgmt_CA
STU_1470621,01-04-2023,Global College,Male,Rural,Medium,Humanities,3.2,0,0,0,A+,A,A,NG,NG,NG,NG,NG,NG,A,NG,3,4,1,1,4,2,2,4,1,4,2,4,Hum_Social_Worker_BSW
STU_1866746,24-03-2023,Gandaki Boarding,Male,Urban,Low,Science_Bio,3.05,0,62,0,B+,A,A,A,A,A,A+,NG,NG,NG,NG,3,1,1,3,3,9,2,1,3,1,1,1,Med_Health_Assistant_HA
STU_8815279,09-10-2023,Motherland,Female,Urban,High,Management,3.2,0,0,86,A+,B+,A+,A,NG,NG,NG,A,A,A,NG,1,2,3,4,1,3,2,4,4,2,4,3,Mgmt_HR_Manager
STU_8726415,28-12-2023,,Male,Urban,Medium,Science_Physical,3.01,89,0,0,A,A,A,A+,A,A,NG,A,NG,NG,NG,4,1,2,9,3,3,1,4,1,3,2,3,Mgmt_Entrepreneur
STU_2507302,30-09-2023,SOS Hermann,Male,Urban,,Science_Bio,3.04,0,89,0,A,B+,A,A,A,A,A+,NG,NG,NG,NG,3,2,2,4,2,9,3,3,4,2,2,3,Med_BSc_Nursing
STU_7125422,14-01-2023,Gandaki Boarding,Female,Urban,Low,Humanities,3.85,0,0,0,A+,A+,A+,NG,NG,NG,NG,NG,NG,A+,NG,2,3,3,3,2,1,3,1,10,1,2,2,Hum_Journalist
STU_7829944,11-04-2023,SOS Hermann,Male,Urban,High,Science_Physical,2.66,105,0,0,B+,B+,B+,B+,B+,A,NG,A,NG,NG,NG,2,4,10,2,4,3,4,9,2,3,2,1,Eng_Architecture
STU_0442109,27-11-2023,SOS Hermann,Female,Rural,Low,Science_Bio,4,0,107,0,A+,A+,A+,A,A+,A+,A+,NG,NG,NG,NG,2,4,2,2,2,1,3,3,2,4,3,3,Med_Lab_Technician
STU_9447570,26-05-2023,Global College,Male,Urban,Low,Management,2.88,0,0,87,B+,B+,B+,B+,NG,NG,NG,A+,B+,B,NG,9,1,1,2,2,4,2,4,1,2,2,1,IT_QA_Engineer
STU_4368668,31-05-2023,Public High,Female,Urban,High,Science_Physical,3.83,108,0,0,A+,A+,A,A+,A+,A+,NG,A+,NG,NG,NG,3,10,2,3,1,1,2,1,2,1,4,1,Eng_Geomatics
STU_5045465,30-01-2023,St. Xaviers,Male,Urban,Medium,Management,2.32,0,0,74,A,B+,B+,B+,NG,NG,NG,B+,B+,B,NG,8,1,10,1,3,1,4,1,1,4,3,3,IT_UI_UX_Designer
STU_3058541,10-07-2023,Trinity,Male,Urban,Low,Management,2.8,0,0,88,A+,A,A,A,NG,NG,NG,A+,A,A,NG,8,2,10,3,3,1,1,3,4,4,3,1,IT_UI_UX_Designer
STU_3258078,03-04-2023,Motherland,Female,Urban,Low,Science_Bio,3.01,0,75,71,A,B+,A+,A,B+,A,A,NG,NG,NG,NG,1,1,1,1,2,1,4,1,2,3,2,4,Hum_Psychologist
STU_7502627,29-10-2023,Budhanilkantha,Male,Urban,,Science_Bio,2.98,0,123,0,A,A,B+,A,A,A,A+,NG,NG,NG,NG,3,4,3,3,1,8,2,3,3,3,3,3,Med_BDS_Dentist
STU_1114316,08-12-2023,Global College,Male,Urban,Medium,Science_Physical,3.5,139,0,70,A,A+,A,A+,A+,A,NG,A+,NG,NG,NG,8,2,1,2,2,3,3,2,3,3,2,1,IT_Software_Engineer
STU_0946313,08-08-2023,Gandaki Boarding,Female,Urban,Medium,Science_Physical,3.17,113,0,0,A,A,B+,A,A,A,NG,A+,NG,NG,NG,9,1,3,4,4,2,3,2,2,1,1,2,IT_Cloud_Engineer
STU_9658239,29-01-2023,Public High,Female,Urban,Low,Management,3.49,0,0,84,A,A,A+,A+,NG,NG,NG,A+,A+,A,NG,10,1,1,3,1,3,4,4,1,2,1,3,IT_Software_Engineer
STU_3941372,12-04-2023,SOS Hermann,Male,Rural,Medium,Humanities,2.72,0,0,0,B+,B+,A,NG,NG,NG,NG,NG,NG,B+,NG,1,3,3,4,1,4,2,1,1,3,3,2,Hum_Psychologist
STU_4826696,20-07-2023,SOS Hermann,Female,Rural,Medium,Science_Physical,2.87,104,0,0,B+,A,B+,A+,A+,A,NG,B+,NG,NG,NG,1,1,10,4,1,2,4,8,3,3,4,3,Eng_Architecture
STU_7717223,08-12-2023,,Female,Urban,Medium,Humanities,3.66,0,0,0,A,A,A+,NG,NG,NG,NG,NG,NG,A,NG,2,1,2,1,4,1,1,3,9,3,1,2,Law_Criminal_Lawyer
STU_7956026,23-06-2023,Gandaki Boarding,Male,Rural,Low,Science_Physical,3.99,108,0,58,A+,A+,A+,A+,A+,A+,NG,A+,NG,NG,NG,4,4,3,2,2,2,1,10,1,3,1,2,Eng_Mechanical
STU_5270533,13-10-2023,Budhanilkantha,Female,Rural,Medium,Management,2.7,0,0,62,A+,B+,A,B+,NG,NG,NG,A,A,B+,NG,3,2,2,1,3,1,3,4,2,10,3,1,Mgmt_Hotel_Mgmt_BHM
STU_1664008,20-06-2023,BernHardt,Female,Urban,Low,Humanities,3.76,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A+,NG,,1,4,4,4,3,3,3,10,2,4,8,Hum_Political_Scientist
STU_4859339,02-12-2023,Global College,Male,Urban,Low,Science_Physical,3,86,0,0,A,B+,A,A+,B+,A,NG,A,NG,NG,NG,2,2,2,4,3,9,1,2,2,2,1,3,Med_Public_Health_BPH
STU_2903956,17-08-2023,Global College,Female,Urban,Medium,Science_Bio,3.67,0,94,0,A+,A,A+,A+,A,A+,A+,NG,NG,NG,NG,2,1,1,2,3,4,1,1,1,10,2,3,Mgmt_Hotel_Mgmt_BHM
STU_9217928,21-04-2023,Trinity,Female,Urban,Low,Science_Physical,2.86,97,0,0,B+,A,B+,B+,A,A,NG,A,NG,NG,NG,8,9,1,4,1,1,4,2,2,3,3,1,IT_AI_ML_Engineer
STU_6887977,07-09-2023,Global College,Male,Urban,High,Science_Bio,3.44,0,81,0,A,A+,A,A+,A+,A,A+,NG,NG,NG,NG,3,4,1,2,1,8,4,4,1,2,2,2,Med_B_Pharmacy
STU_5890687,02-05-2023,Public High,Male,Rural,Low,Humanities,3.92,0,0,0,A+,A+,A+,NG,NG,NG,NG,NG,NG,A+,NG,1,10,3,10,4,1,1,3,8,4,2,1,Hum_Economist
STU_1965986,05-07-2023,Gandaki Boarding,Female,Urban,Medium,Science_Physical,3.33,95,0,0,A,B+,A,A+,A+,A,NG,B+,NG,NG,NG,10,2,3,2,4,2,1,3,1,3,2,4,Eng_Electronics_Comm
STU_9524669,30-10-2023,Trinity,Female,Urban,Low,Management,2.87,0,0,72,A,B+,A+,A,NG,NG,NG,B+,A,A,NG,3,2,3,2,2,1,4,3,3,2,3,4,Mgmt_HR_Manager
STU_1066465,18-04-2023,St. Xaviers,Male,Urban,Low,Science_Bio,3.24,0,86,0,A,A,A,A,A,A,A+,NG,NG,NG,NG,1,4,2,1,4,10,2,1,2,3,1,4,Med_Health_Assistant_HA
STU_6284547,14-07-2023,Motherland,Male,Rural,High,Science_Physical,3.11,127,0,0,A,A,A,A,B+,A+,NG,A+,NG,NG,NG,9,2,3,4,2,1,2,3,1,1,3,3,IT_Cloud_Engineer
STU_2125148,30-08-2023,BernHardt,Female,Urban,Medium,Science_Bio,2.88,0,109,0,A,A,A,A,B+,A,A+,NG,NG,NG,NG,2,2,1,1,4,8,2,1,3,1,1,1,Med_B_Pharmacy
STU_2084433,06-06-2023,St. Xaviers,Female,Urban,Medium,Science_Bio,3.02,0,83,0,B+,A,A,A,A,A,A+,NG,NG,NG,NG,2,4,4,3,3,2,8,3,3,1,4,2,Agri_Scientist
STU_3106323,31-01-2023,Budhanilkantha,Female,Urban,Medium,Management,3.34,0,0,72,A,A,A+,A+,NG,NG,NG,A,A+,A+,NG,2,4,3,8,2,1,4,4,4,3,2,3,Mgmt_Supply_Chain
STU_2595834,30-01-2023,SOS Hermann,Male,Rural,Low,Science_Physical,3.05,103,0,79,A+,B+,A+,B+,A+,A,NG,A,NG,NG,NG,2,3,1,3,2,9,1,3,3,2,1,1,Med_Public_Health_BPH
STU_5763406,01-06-2023,Trinity,,Urban,Low,Law,3.39,0,0,0,A+,A+,A,NG,NG,NG,NG,NG,NG,A,A+,3,2,2,10,4,1,1,2,8,3,3,3,Law_Corporate_Lawyer
STU_0816979,05-07-2023,Trinity,Male,Urban,High,Science_Physical,3.1,90,0,0,B+,A+,A,A,A+,A,NG,A,NG,NG,NG,2,2,8,1,3,2,3,10,2,1,4,2,Eng_Architecture
STU_3885857,13-08-2023,St. Xaviers,Male,Rural,Medium,Science_Physical,3.41,126,0,83,A,A,A,A+,A+,A,NG,A+,NG,NG,NG,4,2,1,3,2,3,3,8,1,1,4,2,Eng_Mechanical
STU_2346064,06-07-2023,St. Xaviers,Male,Urban,High,Science_Bio,2.95,0,97,0,A,B+,A,A+,A,A+,A,NG,NG,NG,NG,2,2,1,4,2,2,4,3,2,1,2,4,Med_Lab_Technician
STU_1460065,15-02-2023,Global College,Female,Urban,Medium,Science_Physical,3.55,98,0,0,A+,A+,A,A+,A,A+,NG,A+,NG,NG,NG,9,3,3,4,4,1,3,3,4,3,3,3,IT_CyberSecurity
STU_4369241,02-04-2023,St. Xaviers,Female,Rural,Medium,Humanities,2.33,0,0,0,B+,B+,A,NG,NG,NG,NG,NG,NG,B+,NG,2,1,4,3,2,1,2,1,10,1,3,10,Hum_Political_Scientist
STU_8553638,01-07-2023,Public High,Female,Rural,Low,Humanities,2.49,0,0,0,A,A,A,NG,NG,NG,NG,NG,NG,B+,NG,2,1,3,3,4,3,4,4,2,2,3,1,Hum_Social_Worker_BSW
STU_4755613,10-01-2023,Public High,Female,Rural,High,Management,3.95,0,0,100,A+,A+,A+,A+,NG,NG,NG,A+,A+,A+,NG,1,10,3,8,1,2,3,1,10,3,1,4,Hum_Economist
STU_8883637,07-11-2023,Gandaki Boarding,Male,Urban,High,Science_Bio,3.44,0,96,0,A+,A,A+,A,A+,A,A+,NG,NG,NG,NG,,1,2,1,2,8,1,2,3,1,4,4,Med_BSc_Nursing
STU_5965628,04-07-2023,Budhanilkantha,Female,Urban,Low,Management,3.07,0,0,74,A+,A,A,A+,NG,NG,NG,A,B+,A+,NG,3,3,2,9,1,3,4,3,3,1,4,4,Mgmt_Supply_Chain
STU_7681457,05-03-2023,Global College,Male,Urban,High,Science_Physical,3.35,114,0,0,B+,A,A,A+,A+,A,NG,A,NG,NG,NG,4,10,1,3,2,1,2,3,3,3,3,2,Eng_Geomatics
